user_id register_day register_type device_type
1251761 22 1 21
884745 23 1 49
1244283 23 2 7
213380 23 2 8
1178515 23 0 21
1174316 23 1 1119
36802 23 0 3
1249334 23 1 170
900072 23 0 4
235498 24 2 19
676343 24 3 1
829791 24 3 1
794300 24 3 1
410541 24 3 1
1202382 24 0 218
1337634 24 0 61
984485 24 7 1563
384743 24 3 1
920852 24 2 25
1187412 24 1 276
1134358 24 1 2971
709449 24 0 132
1348530 24 2 196
756346 24 1 1426
1282671 24 1 115
138758 24 3 1
1206047 24 3 223
197416 24 0 29
9743 24 1 238
573813 25 0 285
1156432 25 0 7
878920 25 0 9
1165070 25 1 300
744722 25 0 8
1291604 25 1 9
1194451 25 0 3
1278611 25 1 0
455917 25 5 220
475435 25 0 61
765455 25 1 22
512272 25 2 30491
824786 26 0 104
758452 26 1 75
238501 26 0 7
598087 26 2 7
1062529 26 1 142
897282 26 0 697
1309117 26 2 19
800131 26 0 12
458523 27 2 20
406151 27 2 15
596455 27 5 14478
401973 27 1 2
937608 27 1 280
16467 27 0 2105
726569 27 0 0
1290072 27 1 19
1020600 27 1 778
181153 27 0 2
778605 27 0 41
1320878 27 2 1088
336942 27 0 5
1326716 27 0 17
1328288 27 0 92
819820 27 1 219
572850 28 0 9
642660 28 0 2202
1346884 28 0 66
214162 28 1 240
715477 28 2 50
300756 28 1 6
293224 28 0 12
933609 28 2 62
1304974 28 5 671
376788 28 1 701
684214 28 0 109
590263 28 1 20
1311367 29 1 14
1191765 29 0 28
537296 29 1 17
1088879 29 0 19
741570 29 0 12
1207055 29 5 367
943723 29 0 71
1031694 29 0 77
70223 29 0 135
1160229 29 1 127
685888 30 0 31
508573 30 2 3
885407 30 0 781
849831 30 0 0
1358401 30 2 1197
357824 30 0 23
1330107 30 0 9
1354270 30 0 600
979597 30 0 9
393228 30 1 4
1349203 1 0 12
115050 1 0 7
135128 1 0 127
528483 2 1 2655
969463 2 2 0
1360737 2 0 3
183829 2 2 97
665234 2 2 8
211971 3 2 114
136496 3 2 0
833093 3 1 121
191696 3 0 65
610612 4 2 0
904129 4 0 1060
381147 4 1 26
171433 4 4 0
575979 4 0 32
547458 4 1 106
768697 4 0 86
39376 4 2 2
742668 4 0 48
1214413 5 5 0
91403 5 0 360
512554 5 0 172
357611 5 1 20
339855 5 0 0
1249787 5 0 143
154532 5 1 950
568071 5 1 9
617671 5 0 229
895976 5 0 286
978498 5 1 177
1040178 6 0 4
188781 6 2 110
101591 6 1 27
1035071 6 1 4
1301338 6 1 152
963312 6 1 167
248191 6 1 50
806950 6 1 37
1229583 6 1 40
590433 6 0 29
826900 6 0 26
780257 6 1 39
167801 6 1 570
284938 7 0 6
937611 7 0 45
318437 7 0 61
616009 7 1 57
1109999 7 1 7
1173213 7 0 9
1139949 7 0 32
371178 8 6 5225
1333960 8 1 29
1326453 8 1 477
201412 8 0 82
803483 8 2 185
1043279 8 0 82
1037401 8 1 24
1274471 8 0 63
769149 9 1 13
274579 9 1 1282
1317646 9 1 2
460230 9 0 50
213334 9 2 274
493427 9 0 8
390801 9 1 463
1030943 9 0 84
526047 10 0 8
1272871 10 4 26
21459 10 1 7
113888 10 0 79
60713 10 1 41
510462 10 1 2424
338817 10 1 332
21680 11 0 7
911434 11 1 2
635731 11 2 10
544516 11 2 5
170028 11 2 19
278723 12 1 289
433850 12 5 1510
1005745 12 5 1059
997470 12 0 16
1073277 12 0 3
897549 12 1 1835
547492 12 1 5
509624 12 1 12
304438 12 0 10
70269 12 0 447
891673 12 0 27
635827 12 0 47
1112783 12 2 233
646828 12 1 2796
1058409 13 0 54
336405 13 0 8
810171 13 2 17
148028 13 2 190
21178 13 2 0
273009 13 0 975
1162167 13 0 138
855102 13 1 26
214585 13 0 31
874493 13 1 95
314815 13 3 1474
1184772 13 1 19
243173 13 1 1282
1238948 13 1 3
4458 14 0 463
139051 14 0 18
1362489 14 2 3269
66674 14 1 94
577472 14 2 848
962409 14 0 7
1016072 14 0 35
858025 14 1 1859
562719 14 2 21
1038890 14 5 2491
86472 14 0 179
381284 15 1 130
540574 15 1 46
550513 15 2 49
130567 15 0 20
1321360 15 0 268
1132872 15 1 0
112086 15 1 206
680627 15 0 62
651581 15 2 46
1305403 15 1 65
36491 15 0 2
640356 15 0 8
795938 15 2 58
571177 16 1 132
1086613 16 0 19
27581 16 0 141
636784 16 0 352
1228508 16 0 59
446434 16 0 36
1034896 16 1 13
1082386 16 2 81
338978 16 1 42
1130934 17 0 28
1135268 17 0 2
963126 17 5 1061
408125 17 0 295
1310265 17 0 20
454650 17 2 13
1154519 17 5 10
275861 17 2 445
898564 17 2 2
258831 17 2 7
1029702 17 0 199
564579 17 1 13
147023 17 2 6
548095 17 5 34
590157 17 0 217
1213677 17 2 2
1054962 17 1 25
1100890 17 0 7
923191 17 0 244
461566 18 2 3017
1110365 18 3 1374
574780 18 6 5831
44162 18 2 12
189847 18 0 6
616606 18 0 248
1055797 18 5 2
917804 18 1 12
1256297 18 0 99
246812 19 0 198
1014992 19 1 256
844120 19 2 10
624245 19 0 7
1016762 19 2 75
768086 19 1 63
493824 19 1 0
424585 19 4 4
149966 19 0 79
304625 19 2 28
349666 19 0 11
1354923 19 2 20
1352662 19 2 3352
302186 19 0 9
1311757 20 0 26
470719 20 0 4
687053 20 2 15
1107615 20 1 2188
403804 20 2 0
792356 20 6 1085
294440 20 1 47
1143701 20 2 22
554004 20 1 37
1046861 20 0 26
1383064 20 2 104
434401 21 1 1268
1170779 21 0 18
180448 21 2 62
1204357 21 1 59
882050 21 1 6
912528 21 0 4
1297059 21 1 75
1124430 21 4 2
663984 21 1 32
1289542 21 0 7
358007 21 0 4
1301707 21 1 111
395547 21 0 482
625018 21 2 2
358675 22 6 809
390530 22 1 9
1159656 22 0 6
319322 22 0 515
1092864 22 4 79
830282 22 2 103
813189 22 0 11
353252 22 0 9
130053 22 1 439
336927 22 0 4751
401804 22 1 85
401083 22 0 178
710762 22 0 48
576607 22 1 47
900892 23 1 3
657180 23 0 90
1100067 23 0 20
682713 23 2 13
522243 23 0 118
75910 23 1 31
1243976 23 0 249
336797 23 0 2
16547 23 2 294
1114343 23 1 12
100990 23 0 58
452086 23 0 10
749362 24 0 91
370193 24 0 14
726390 24 1 7
55853 24 3 1
1014755 24 1 97
74934 24 3 1
114806 24 1 13
1230238 24 4 8
747945 24 0 66
1151909 24 0 208
108810 24 0 9
75875 24 3 1
1060039 24 3 1
1223682 24 3 1
1244472 24 0 162
1174248 24 2 29272
585210 24 0 272
1136376 25 0 2500
1164636 25 0 3
1229226 25 2 34
974366 25 0 43
364756 25 1 0
741315 25 0 8
1307058 25 1 25
680480 25 5 486
521119 25 2 43
708243 25 0 12
832655 26 1 7
541977 26 1 14
536508 26 1 91
1319520 26 1 82
457602 26 4 53
1081578 26 7 1120
639951 26 2 949
964940 26 0 29
423007 26 2 245
694576 26 2 319
946866 26 0 0
766019 27 3 1665
272719 27 0 8
1364583 27 0 45
1272053 27 1 44
283032 27 1 18
997124 27 1 3722
285975 27 4 0
506226 27 0 319
989483 27 1 5
1211651 27 0 209
231116 27 0 226
580687 27 1 54
493867 28 2 52
222398 28 1 164
175554 28 2 17
967703 28 1 138
1173321 28 0 12
1189326 28 0 937
83786 28 1 192
809099 28 1 252
670672 28 2 0
1162476 28 1 302
176515 28 6 3656
636017 28 1 272
1040912 28 0 3
1247861 28 2 8
71193 28 2 2
1160889 28 0 1481
1036882 29 2 2
787598 29 0 97
638760 29 0 102
962160 29 0 31
325387 29 0 11
270270 29 0 252
381743 29 0 1815
319174 30 0 0
566544 30 1 19
362703 30 1 698
984316 30 1 928
1091414 30 1 203
1272282 30 2 7
290655 30 2 3
581405 1 1 23
845184 1 1 118
1083447 1 2 8
1311989 1 1 86
1199027 1 0 0
1003711 1 1 7
833356 1 0 1046
453301 2 0 80
419144 2 1 0
1004625 2 2 7
1052860 2 1 437
367466 2 0 79
828226 2 1 40
155273 3 2 4
981397 3 0 36
476759 3 0 4
738008 3 0 8
1369534 3 1 21
286790 3 0 191
893669 3 0 18
949002 3 1 121
425622 3 2 233
347096 3 0 501
786757 3 1 1196
1117682 3 1 254
365379 3 1 17
675715 3 0 581
667869 4 0 0
612711 4 0 110
240008 4 0 51
1330368 4 2 36
1298652 4 1 18
941113 4 0 22
360700 4 1 1406
303755 4 0 1686
736974 4 2 13
1372093 5 0 8
684620 5 0 460
1159253 5 0 52
889683 5 2 93538
182154 5 1 492
143869 5 0 18
611861 5 0 195
30559 5 0 533
809808 5 2 209
38376 6 0 10
598035 6 2 197
1262290 6 1 42
311184 6 2 2
1268339 6 2 80
55178 6 2 25
899126 6 0 19
228338 6 1 63
1377952 6 1 135
120665 6 2 8
1126921 6 0 520
1383511 6 1 24
807853 7 0 7
66366 7 0 69
815477 7 1 916
574839 7 1 22
175139 7 0 3
384964 7 1 43
376773 8 2 1178
759798 8 0 20
476770 8 1 8
207810 8 1 80
1334669 9 2 156
342201 9 0 17
1343724 9 2 3528
946809 9 0 4
286634 10 0 209
121391 10 4 2
655444 10 1 48
1325196 10 0 43
967104 10 1 81
693221 11 1 16
531796 11 0 37
1259357 11 2 191
1103188 11 1 252
566448 11 1 19
258924 11 2 106
280730 11 1 16
1383532 11 0 67
411829 12 5 2
1340895 12 1 33
667695 12 0 4
943818 12 0 248
604855 12 1 7
778406 12 0 7
475355 12 1 92
1035945 12 2 2
1223051 12 0 79
125273 12 2 1178
169795 12 1 23
1007533 12 1 592
691804 12 1 16
766223 12 6 869
769735 13 0 15
1238445 13 1 53
1030763 13 0 90
530033 13 0 11
1375950 13 0 32
719082 13 5 1104
449737 13 1 41
267156 13 7 349
479114 14 0 2
3780 14 0 0
678763 14 2 37
837253 14 2 1179
383420 14 1 35
899708 14 0 104
668632 14 0 637
42843 14 0 20
321101 14 1 18
839341 14 0 189
142232 14 1 201
114678 14 0 490
372426 14 1 163
901872 14 0 4
754662 15 1 12
1103567 15 2 0
825718 15 1 483
1377570 15 2 2
16463 15 0 10
681415 15 1 2
858629 15 1 104
1363994 15 1 750
981802 15 0 37
252948 15 1 186
85413 15 2 134
514442 15 0 525
622958 16 2 16
128799 16 0 12
763371 16 0 53
179896 16 0 10
421796 17 1 5
1008225 17 2 14
248233 17 0 932
696561 17 1 9378
763670 17 0 44
796159 17 0 6
1378740 17 0 11
1061342 18 0 267
418927 18 1 11
1199777 18 4 0
226082 18 0 7
1277138 18 1 59
246331 19 0 1481
12533 19 2 75438
1168541 19 1 691
1375467 19 1 279
335850 19 0 154
769507 20 2 28037
204172 20 0 2
44728 20 1 18
465553 20 0 17
693328 20 0 148
391307 20 5 706
454066 20 3 10
148338 20 1 59
1118645 20 2 27
131092 20 1 37
674942 20 1 12
512651 20 1 33
1360167 20 0 126
558086 20 1 977
703041 20 2 21
166748 20 1 3293
1121503 20 0 4
384455 21 2 3
277138 21 1 31
383719 21 2 56
1009524 21 2 918
589073 21 2 142
762015 21 4 23
512159 21 1 52
4436 21 0 8
221582 21 2 263
450610 21 0 14
1202157 21 0 0
108636 21 2 10
331875 21 1 6
26266 21 0 3212
601919 22 0 13
381918 22 0 19
627658 22 0 198
1286617 22 0 10
93607 22 1 28
280017 22 1 24
530450 22 2 50
420010 22 0 12
97744 22 0 117
26075 22 1 1206
1220678 22 1 67
890557 22 1 3710
1197500 22 1 3795
163482 22 4 8
492143 22 0 119
591346 22 2 35
708339 22 1 134
727788 23 0 201
647019 23 0 152
752040 23 1 1051
285061 23 0 95
1088996 23 0 8
497354 23 1 6
48055 23 1 37
1008077 24 0 189
274153 24 1 166
345840 24 3 1
975783 24 2 34
807028 24 2 0
303172 24 3 1
1150754 24 0 9
585301 24 2 206
845632 24 3 1
817798 24 1 567
889486 24 0 270
1328324 24 2 153
1285123 24 0 125
229222 24 3 1
1081356 24 0 10
306281 25 0 118
445246 25 2 35
217729 25 1 14
869329 25 0 20
267634 25 0 2447
233463 25 1 22
271885 26 1 58
191139 26 1 34
1123856 26 1 7
684336 26 2 284
995598 26 2 7
950712 26 0 124
1179870 26 0 15
1255721 26 0 72
789531 26 1 23
385529 26 0 2
186743 27 0 21
558922 27 3 578
955058 27 0 5
1307947 27 2 195
1082262 27 0 8
292825 27 0 59
245071 27 2 16
1374271 27 0 96
748104 27 1 38
74165 27 0 25
1133593 27 2 10671
1246721 27 0 20
235246 27 0 5
1107696 27 1 19
1008372 27 1 7241
299216 27 1 71
1053170 27 0 13
810263 27 0 56
1295502 27 0 21
566780 28 5 35
385518 28 1 24
1029471 28 0 23
403902 28 1 1170
329893 28 0 8
808829 28 0 10
1213360 28 2 0
231708 28 0 407
926956 28 1 34
1148065 28 0 699
966234 28 0 0
127319 28 0 85
1112979 28 1 13
302015 29 2 333
1249747 29 0 165
1157671 29 0 70
1126291 29 5 1744
828688 29 0 2
1248477 29 1 15
1326667 29 1 63
806280 29 1 25
665661 29 1 15
427865 29 0 201
364596 29 0 290
608988 29 0 63
415124 29 0 0
551187 29 2 160
928353 29 0 235
891134 29 1 88
100235 30 1 433
1010635 30 1 4
1163043 30 0 172
342011 30 1 225
70623 30 0 8
1055155 30 0 10
643702 30 0 35
775088 30 1 25
83980 1 0 54
333112 1 0 4
523802 1 0 255
439035 1 1 16
1104813 1 2 0
560740 2 0 95
703818 2 0 174
1103544 2 1 59
241382 2 1 2
1372529 2 0 190
1324853 3 1 291
184175 3 0 108
699833 3 1 12
945449 3 0 16
484346 4 0 49
1056587 4 1 59
1316636 4 0 8
1124511 4 0 15
291998 4 2 3
730758 4 0 217
838348 4 1 18
361889 4 0 206
975083 4 2 53552
426761 5 4 0
400922 5 0 8
983420 5 0 126
1202080 5 1 614
446268 5 0 171
1254111 5 0 21
212545 5 1 487
239079 5 0 20
1108764 5 1 40
701019 5 0 21
220802 5 1 17
1370250 5 0 243
412102 6 1 58
1342814 6 0 4
966367 6 0 3
374554 6 0 160
297070 6 0 44
932006 6 2 3402
1124299 6 1 35
265081 6 2 80
324731 6 1 904
1219295 6 1 1009
1221942 6 5 39
1054907 6 1 80
306441 6 0 34
1249396 6 4 20
929354 7 0 7
271355 7 0 24
463871 7 1 2
14565 7 1 498
876206 7 0 94
297681 7 0 31
94335 7 0 1304
360629 7 1 4513
927628 7 1 925
191154 7 0 338
503614 7 1 1817
970331 7 2 8
686549 7 1 63
378118 8 6 885
257131 8 2 32
1298978 8 0 120
232132 8 1 23
1282517 8 1 67
1375813 9 1 274
784153 9 0 0
1190271 9 0 4
1280126 9 0 220
409260 9 0 4
826072 9 0 360
1061635 9 0 173
1208952 10 3 4984
896052 10 0 4
97919 10 2 6
860430 10 0 10
772678 10 0 7
1345840 10 2 108
944106 10 0 65
91726 10 0 11
476828 10 0 320
77922 10 1 33
440465 10 0 8
16967 10 1 250
871209 10 0 550
649765 10 1 5
723161 10 0 31
351533 11 2 37
1074208 11 0 10
379182 11 1 46
1200783 11 2 4
1135678 11 0 117
1236221 11 2 71
389786 12 0 45
1027574 12 2 9
1022360 12 1 4043
849783 12 0 7203
278114 12 0 13
31777 13 1 50
424464 13 2 3251
1114245 13 1 372
890870 13 5 422
448451 13 0 112
526264 13 2 5
117581 13 0 3
1300154 13 2 142
1363626 13 1 100
286523 13 0 1296
320734 13 0 8
77813 13 0 4
739729 13 0 22
955947 13 0 88
598886 14 2 4
679463 14 1 4
923301 14 1 18
609740 14 1 18
723007 14 1 104
212260 14 0 29
806878 14 1 395
574451 14 1 24
1200851 14 0 15
692518 14 0 44
24601 14 0 1817
414824 15 4 8
403420 15 0 1232
391332 15 0 25
1308646 15 1 38
148346 15 0 5
717728 15 2 15
313102 15 0 90
974307 16 1 7
452012 16 1 85
306116 16 2 153
1025302 16 0 477
894385 16 2 161
359133 16 0 54
1187768 16 1 547
527796 16 0 461
1007996 16 2 15
1056288 16 2 35
5519 16 2 8
1377464 16 0 19
743168 16 1 12
482633 16 0 430
819900 17 0 0
811635 17 1 92
39817 17 4 7
168674 17 6 846
1201177 17 0 27
243142 17 0 53
932777 18 3 644
657900 18 5 458
1069393 18 0 9
455818 18 4 0
914379 18 0 6742
136395 18 1 34
802775 18 1 177
1360187 19 0 28
1074013 19 1 629
844646 19 2 2
324919 19 0 2
163193 19 0 79
1105208 19 0 2
1158563 20 3 7207
121422 20 0 0
711224 20 0 142
143263 20 0 15
1011943 20 0 120
531829 20 2 774
50891 20 1 49
682881 20 2 4
753515 20 0 9
508818 20 2 2
466400 20 2 4
1045917 20 2 138
110555 20 1 6
928357 20 0 1170
770837 20 1 84058
260482 20 0 129
731167 20 4 8
737702 21 1 1605
329787 21 0 1410
593542 21 0 16
643842 21 0 5
1160309 21 0 0
1291499 21 2 5
103785 21 1 413
805794 21 0 6
476087 21 2 35
1228218 21 1 59
115308 21 0 302
800453 21 2 95
751311 21 5 3845
835891 22 6 17009
671011 22 2 814
137211 22 1 32
914439 22 0 108
523207 22 0 16
737005 22 0 13
141093 22 0 140
265318 22 1 185
10667 22 2 594
1341109 22 0 279
170267 22 0 12
932178 22 1 17
153750 22 0 466
1325720 23 0 969
461 23 0 4
724855 23 2 3
88653 23 0 254
461645 23 1 1441
1017687 23 0 25
65372 23 1 233
931422 23 1 0
84877 23 0 40
411206 23 0 998
333666 23 0 0
924869 23 7 1906
1340142 23 1 93
717625 23 0 27
67243 23 0 37
1007963 24 1 3007
103458 24 3 1
976793 24 3 1
1133237 24 3 1
1160474 24 3 1
316420 24 2 284
403919 24 3 1
274916 24 3 1
947215 24 0 27
391524 24 7 671
1126622 24 0 46
1026012 24 0 51
1101389 24 0 634
1119242 24 0 17
1381099 24 0 17
1241514 24 1 16
962366 24 4 4
1350529 25 0 7
347271 25 2 48
1156953 25 0 1718
89887 25 0 851
287722 25 5 508
315955 25 2 19
73122 25 0 17
1364001 26 0 28
1207461 26 0 437
794858 26 0 175
1090475 26 1 38
975699 26 1 1065
911493 26 0 3
888812 26 5 2918
503339 26 0 52
1168999 27 0 1227
316977 27 0 26
985857 27 1 17
1212995 27 2 10
102966 27 0 216
546942 27 0 468
397508 27 1 67
311646 27 0 115
89612 27 1 21
215354 27 0 2706
917772 27 1 2
827367 27 2 2813
71195 27 0 7
848408 27 1 0
86953 27 1 1558
191375 27 0 52
6965 27 0 7
49012 27 0 54
39471 27 0 114
4155 28 0 183
1016235 28 2 30
896596 28 1 1447
533716 28 0 14
260965 28 1 57
425975 28 0 3
374588 28 0 7
1111667 28 4 431
527785 28 1 8471
891682 28 1 255
268728 28 0 4
210949 29 0 30
171988 29 2 108
1129769 29 0 184
951337 29 0 0
264143 29 1 13
79862 29 1 1025
1361404 29 1 188
775981 29 1 333
513379 29 2 10
122336 29 0 48
224603 29 0 370
1280297 29 2 163
906542 29 1 8
733131 29 2 5
427568 29 1 307
550872 30 2 8
1363801 30 6 10
472296 30 0 42
296764 30 2 6
257734 30 0 0
597693 30 0 67
637264 30 0 390
966927 30 0 13
575011 30 0 47
1291405 30 2 4
540814 30 2 97
1177952 30 0 0
635779 30 2 7
237290 30 11 3033
1123217 30 1 3
1114130 30 0 224
233285 1 2 2
536531 1 1 13
1220251 1 0 160
985552 1 0 252
786524 1 5 35
1052773 2 0 37
1181598 2 2 11
1145413 2 8 1671
339283 2 0 5
237150 2 0 11
9077 2 1 425
356191 3 2 7
825580 3 0 4
253180 3 0 36
140947 3 2 13
775850 3 1 102
518641 3 0 22
742094 3 0 4
1232567 4 0 4
162401 4 1 14
1289386 4 1 473
881219 4 0 89
193426 4 0 16
1183345 4 1 9
737520 4 1 25
1096121 4 0 51
1306683 5 0 10
1249793 5 2 9
744350 5 5 10
309583 5 1 22
818448 5 2 4
338730 5 0 6
1225442 5 1 723
1304982 5 1 51
543479 6 2 7
1050736 6 1 509
1017674 6 1 11346
917773 6 1 256
505681 6 0 45
1175250 6 1 2373
511147 6 4 6
111133 6 0 70
1161511 7 0 65
1213790 7 0 5
1134835 7 0 17
543013 7 0 0
1367137 7 0 6
1271641 7 1 17
396245 7 0 57
216419 7 2 15
500161 8 0 10
883781 8 0 52
456380 8 0 80
224625 8 2 80
556125 8 0 73
337560 8 0 123
173110 8 0 26
1212859 9 1 10
851897 9 0 6
674741 9 1 2
973193 9 0 228
199987 9 1 35
842680 9 0 78
1377322 9 1 8
1085660 9 0 53
372317 10 0 71
1182085 10 0 9
1178024 10 0 43
36141 10 0 11
535572 10 1 6
955797 10 0 2
1079210 11 1 18
187625 11 2 245
91738 11 1 87
1286342 11 0 495
1252434 11 1 67
318367 11 2 0
1144951 11 0 145
357391 11 0 102
489765 11 0 95
1052853 11 1 5
1193020 12 2 5
1356519 12 1 150
928036 12 0 1615
1047563 12 2 26
859131 12 1 33
1149861 12 4 58
593565 12 0 34
1168589 12 1 94
113607 12 2 9
1057989 12 0 86
1180729 12 5 10
194049 12 2 1031
686320 12 2 4
1301921 13 2 10
665520 13 1 92
346590 13 1 27
1184758 13 0 2
734175 13 1 39
550123 13 0 8
121053 13 0 37
926084 13 1 680
815260 13 0 12
209503 13 1 381
652807 13 0 392
622852 14 2 66
489868 14 0 286
39974 14 3 0
729856 14 1 11
461887 14 1 3679
931878 14 0 21
906128 14 0 240
108733 14 2 2508
1118184 14 0 6
161013 14 2 9
477818 14 1 3
967172 14 0 5
868500 14 7 8100
931423 15 0 2
751225 15 0 20
316369 15 0 0
425177 15 1 396
810067 15 0 14
82730 15 2 15
557433 15 1 4
301547 15 0 35
773828 15 0 3
507752 15 0 101
1097120 15 0 132
255105 15 2 559
21691 16 7 300
963486 16 0 48
606609 16 0 38
80283 16 0 14
957211 16 0 22
823526 17 1 22
65429 17 0 27
57112 17 0 5
498310 17 2 2977
897892 18 0 133
441091 18 2 23
1317633 18 2 25
369700 18 0 179
1210454 18 1 49
432014 18 2 173
979854 18 4 1288
458868 19 2 275
1295419 19 1 14
1358308 19 0 1129
124031 19 0 253
997214 20 0 17
373237 20 1 38
1213370 20 0 114
612520 20 1 147
301869 20 2 25
345205 20 0 62
785544 20 0 4
1254278 20 1 39
972753 21 5 10
1342565 21 1 504
1294870 21 1 96
819800 21 1 22
512685 21 1 1036
760540 21 1 34
514760 21 0 48
1235047 21 1 32
40062 21 1 139
157583 21 0 51
711390 21 5 2372
246260 21 7 49
1254401 21 0 2
295764 21 0 87
286650 21 2 8
329550 22 5 3738
18184 22 0 8
423102 22 1 500
617374 22 0 50
1368134 22 0 70
92329 22 0 11
289172 22 0 7
685608 22 0 44
213820 22 1 48
813004 22 9 894
250668 22 0 243
316253 22 1 303
75967 22 0 4
918792 22 0 58
886692 22 0 26
1232636 23 1 40
1120823 23 0 937
436853 23 1 107
1249364 23 1 4
1107134 23 1 107
736996 23 7 576
1132167 23 0 325
868890 23 0 14
1257804 23 0 15
606426 23 0 12
1203517 23 1 322
678440 23 4 291
1184477 23 1 6
226443 23 0 33
775261 23 6 749
768631 23 0 3
231638 23 0 741
878375 23 0 94
1156342 24 1 5
1061155 24 3 1
436597 24 1 721
570920 24 3 1
398095 24 0 137
1100133 24 1 24
586749 24 3 1
219263 24 3 1
354843 24 1 7
1038536 24 0 180
748015 24 3 1
1290271 24 0 245
695944 24 0 39
1270066 24 2 139
1210728 24 1 3233
591649 24 4 358
867023 24 1 476
914218 25 0 412
294351 25 1 173
369866 25 0 1094
1146645 25 2 4
516981 25 5 675
422931 25 0 6
1275841 25 0 20
943392 26 1 418
874294 26 0 3
423743 26 0 28
20050 26 1 12
398317 26 1 245
1080823 26 0 9
602309 26 0 2
1037845 26 0 7
439015 26 0 109
883172 26 0 1404
647285 26 0 153
295196 26 1 2177
22417 26 0 35
901987 26 2 4
10180 27 3 238
856014 27 8 238
279220 27 0 184
197743 27 1 434
230476 27 1 47
679779 27 1 2842
1083165 27 0 13
587016 27 0 8
17539 27 2 201
1168883 27 0 394
4496 27 2 17
650558 27 1 20
666663 27 1 45
1271425 27 1 677
304921 27 0 85
216591 27 0 60
179361 27 1 791
591343 28 1 67
122529 28 0 152
970536 28 0 5
1325617 28 1 1224
540746 28 1 129
423517 28 2 419
440036 28 1 12
203994 28 0 181
502923 28 2 15
884033 28 0 6
1109200 28 1 14
1112567 28 0 553
981302 29 5 0
923253 29 0 291
570979 29 0 18
1238797 29 0 743
1364868 29 1 184
961775 29 0 540
896796 29 0 4
710021 29 0 4241
291605 29 2 114
330255 29 2 40
666291 30 1 11
699533 30 1 199
123559 30 0 4
1061693 30 0 32
762664 30 1 206
1030486 30 0 65
237991 30 1 1998
63315 30 0 10
341601 30 0 596
898343 30 2 46
94171 1 0 34
91892 1 1 120
1235109 1 0 42
223432 1 0 173
809668 1 0 15
618989 1 0 81
544685 1 2 250
84999 1 2 0
268358 1 1 14
294434 1 2 0
1216591 1 0 16
1041461 2 0 64
949938 2 2 7
1322364 2 2 59
67717 2 2 12
480689 2 1 118
1196247 2 4 13
585433 2 1 374
349116 2 1 36
639907 2 0 10
923381 3 0 67
1300329 3 1 664
74709 3 0 8
257311 3 0 14
340987 3 1 121
1127019 3 4 7
564113 3 1 15
564424 3 2 15
795595 4 0 6
515300 4 0 6
813869 4 0 758
1323880 4 2 7
485447 4 0 10
183114 4 4 15
1086026 4 0 399
1142572 4 2 10
1213786 5 1 13
410151 5 0 5
155408 5 1 7
1151377 5 1 48
1201136 5 2 147
615219 5 0 18
1147934 5 1 47
37812 5 2 8
1106556 5 2 15
647638 5 4 4
544934 5 0 33
304656 5 1 112
655526 5 0 62
87609 6 0 36
559434 6 2 2
410064 6 1 162
991351 6 0 39
857963 6 1 338
837555 6 1 93
570386 6 1 2255
1704 6 2 472
719179 6 0 7
640253 6 1 993
262517 6 0 69
116177 6 1 7
1304450 6 0 30
678932 6 0 57
329642 6 1 8515
1170519 6 2 0
763013 6 0 8
1295157 6 1 18
1218192 6 0 19
59561 7 0 18
909787 7 0 59
811195 7 0 153
980997 7 1 14
226821 7 0 275
1004538 7 2 0
62670 7 2 0
511201 7 0 46
753282 7 1 265
183018 8 0 0
1024691 8 2 116
140565 8 0 119
179161 8 1 6
464503 8 1 21
763709 8 0 263
1189674 8 2 353
236355 8 0 20
26647 8 2 0
737298 8 0 19
800061 8 0 72
566599 8 0 2
364836 9 0 323
923021 9 2 19
929288 9 1 2664
176238 9 2 53
1308358 9 0 13
1293735 9 1 76
537073 9 2 19
738288 9 0 56
293333 9 1 38
420089 9 0 10
262540 10 0 4
75194 10 2 8
554087 10 1 21
337433 10 0 24
266648 10 1 517
656659 10 1 116
545446 10 0 16
706328 11 1 0
928436 11 1 32
809777 11 1 160
508955 11 0 406
915977 11 0 107
1049793 11 0 117
684041 12 1 1757
1086915 12 0 4
992877 12 1 84
822666 12 0 125
238665 12 2 0
838925 12 0 37
137145 12 0 35
695102 13 0 78
1080057 13 1 85
567714 13 1 204
965298 13 1 16
1249544 13 0 99
610380 13 1 606
79061 13 1 85
561850 13 1 70
1176523 13 1 116
257765 13 0 131
455609 13 1 8
1218896 13 2 33
467484 13 0 108
129470 13 1 1205
556895 13 1 157
1141827 13 2 141
1128744 14 0 29
651292 14 1 32
954061 14 0 40
1051166 14 2 197
531584 14 1 127
1189506 14 0 14
191472 14 1 241
425904 14 0 7
1178727 14 0 2
1255740 14 2 197
256057 14 0 78
225141 14 0 224
566622 14 2 5
870556 14 2 82
406829 15 1 0
990710 15 0 7
1052149 15 1 48
752797 15 2 273
1302916 15 2 0
937577 15 0 719
94650 15 0 16
126653 15 1 191
971780 15 1 2111
194763 15 1 31
878591 15 0 2084
156717 15 0 304
365727 15 0 10
1029454 16 1 2
426407 16 0 170
1200704 16 2 25
653273 16 0 4
178177 16 1 100
585669 16 0 202
809892 16 0 933
208567 16 1 545
1336997 16 2 2
540937 16 0 17
107841 16 0 40
962224 17 0 10
1310070 17 1 209
940764 17 3 665
722365 17 0 217
1341278 17 0 615
890154 17 1 237
