user_id register_day register_type device_type
1262056 18 2 111
18367 18 0 94
669648 18 1 111
1175368 18 1 6
905071 18 0 5
26371 18 2 25
786176 18 1 147
510704 19 0 7
570342 19 0 156
1034687 19 2 47
85385 19 0 25
148296 19 0 43
40818 20 0 97
760766 20 0 148
1199543 20 1 16
26973 20 1 74
429939 20 0 212
1362114 20 1 78
1090935 20 0 92
1319601 20 0 17
666053 20 2 22
350868 20 1 84120
1168172 20 0 108
79731 20 1 47
1262766 21 0 327
245961 21 0 10
390994 21 1 455
901652 21 1 87
557208 21 0 16
913343 21 2 484
403851 21 1 39
1363838 21 1 87
464472 21 2 39
381972 21 5 35
1030207 21 0 110
1056180 21 2 203
1291280 21 0 286
236841 21 1 3
484368 22 1 960
480080 22 0 52
623476 22 1 1173
910241 22 1 512
1143802 22 1 12
233485 22 0 795
735883 22 1 59
794343 22 0 28
267887 22 1 45
712288 22 0 1083
977524 22 0 60
779834 22 0 107
707766 22 0 11
1233449 23 0 8
1240218 23 0 390
585115 23 1 44
1203684 23 1 2528
493692 23 0 271
862559 23 0 2
222468 23 1 123
35129 23 1 25
555508 23 0 1143
418027 23 2 3
585647 23 1 2346
1040923 23 1 0
676635 23 0 702
257308 23 0 19
1206214 23 8 4883
334061 23 0 308
815251 23 1 742
850064 23 2 46
840448 24 1 94
486307 24 0 227
364390 24 0 28
608835 24 3 1
788110 24 3 1
937831 24 3 1
84252 24 3 223
72567 24 0 39
676254 24 1 8
452099 24 1 296
915696 24 0 77
1321551 24 0 4
735875 24 3 1
176491 24 3 1
965518 24 1 57
273303 24 3 1
276038 24 3 1
1093647 24 1 468
312540 24 1 44
854203 25 0 5
625742 25 0 14
432883 25 0 48
335644 25 0 49
868637 25 0 141
932833 25 1 174
381736 25 0 21
1141894 25 0 73
1025530 25 6 1149
351180 25 0 12
469031 25 3 1
971966 25 0 135
488706 25 0 9
320531 25 2 4
520695 25 2 15
6710 25 1 3
611027 26 1 113
27196 26 0 565
413246 26 0 111
1200197 26 2 0
274656 26 0 8
163848 26 0 11
271679 26 1 396
425097 26 0 0
222790 26 0 94
477245 26 0 5027
47431 26 1 388
1217482 26 0 13
1144623 26 1 157
1331778 26 2 23
78887 26 1 131
587965 27 0 545
495354 27 1 2903
700408 27 1 99
585513 27 0 8
1040116 27 0 13
596930 27 1 467
57908 27 4 38
981547 27 1 2014
533486 27 1 80
1004527 27 4 11
620933 27 0 12
702475 27 0 73
1023663 27 2 7
1109752 28 5 1084
762189 28 5 411
1199670 28 0 93
633611 28 1 17
476097 28 1 2
522558 28 1 483
534101 28 1 197
480984 28 1 148
777316 28 0 43
773291 28 0 5
631107 28 0 67
928685 28 2 15
976908 28 2 15
11884 29 0 255
764739 29 0 15
240934 29 2 5221
423637 29 0 18
451581 29 0 198
1248078 29 0 235
690414 29 0 9
505139 29 2 22
726395 29 0 1317
755906 29 0 12
14283 29 2 2
1118482 30 3 595
937326 30 1 13
640966 30 3 1308
1272129 30 0 82
79554 30 0 0
84987 30 1 563
1224627 1 0 21
1126322 1 1 430
443411 1 2 9
1331159 1 2 4
372454 1 0 16
632014 1 0 8
862788 2 1 12
896955 2 0 0
663393 2 2 543
1228781 2 0 16
284594 2 1 56
183256 2 0 42
366782 2 4 0
1035273 2 2 4
1253798 2 2 10
537162 2 1 1335
929331 2 1 393
788205 2 0 2
623194 2 0 167
1241887 2 1 43
714405 3 2 4
283322 3 0 67
229968 3 1 76
428864 3 0 32
235490 4 0 731
1115458 4 1 598
1169720 4 1 147
595447 4 0 269
697832 4 0 14
653845 4 1 529
409476 5 0 20
372894 5 0 7
522167 5 6 808
1096959 5 3 724
1357118 5 1 7335
475057 5 0 60
933347 6 1 904
581074 6 0 7
846856 6 1 222
414112 6 0 344
1253865 6 1 47
655369 6 1 2
1159677 6 1 16
1069882 6 0 0
1163018 6 0 61
469697 6 2 145
558337 6 0 62
1052324 6 1 22
1137991 6 1 676
483012 6 0 4
874407 6 0 356
317020 7 0 31
706285 7 1 5
1151476 7 0 301
218576 7 1 45
1149270 7 2 2
1336086 7 2 236
803497 7 0 104
252098 7 1 744
1024486 7 0 160
1093427 7 2 144
443398 8 2 3
419000 8 1 74
146114 8 1 91
443142 8 0 49
333235 8 1 20
1233290 8 0 85
14014 8 2 3
138613 9 0 76
886382 9 2 144
2039 9 0 1220
59157 9 1 1089
418985 9 1 1244
1303770 9 1 21
750076 10 0 7
287512 10 1 116
32062 10 2 273
138004 10 0 112
797165 10 0 142
888203 10 0 11
130577 10 1 31
1067984 10 1 30
26222 10 0 60
608882 10 1 20
1190434 11 1 300
1292074 11 4 4
849386 11 0 191
521384 11 0 67
461815 11 0 159
890001 11 0 14
788164 11 1 9
506706 11 2 238
27029 11 0 22
875030 11 3 61
769718 12 0 9
275639 12 2 13
816094 12 0 19
879582 12 0 37
1232840 12 4 39
995253 12 0 54
194355 13 4 10
788179 13 1 60
484460 13 2 9
834620 13 1 5
152897 13 0 21
768672 13 0 142
873919 13 2 75
60595 13 1 2026
545749 13 0 26
293884 13 5 3084
1279080 13 1 33
656384 13 0 12
40929 13 0 27
1134577 14 0 920
812619 14 1 130
363129 14 1 14
751310 14 1 412
1266912 14 1 57
738798 14 1 11
417856 14 0 64
843759 14 0 78
1159212 14 0 4
1336438 14 1 12
522987 14 0 43
1170751 14 1 34
439973 14 0 282
791059 14 2 0
426797 14 2 7
1130281 14 1 6
243402 14 0 71
402960 14 0 7619
223553 14 0 17
539193 14 0 15
690578 14 0 59
481295 15 0 166
519586 15 0 28
315682 15 1 97
581761 15 0 1042
1313954 15 0 55
810827 15 1 295
657004 15 2 27
105191 15 0 830
317568 15 2 263
946054 15 0 6
1283467 15 2 0
202394 15 1 38
563373 15 1 148
456421 15 2 0
662027 15 1 2197
715044 15 0 199
752736 16 0 48
537564 16 2 66
176585 16 1 395
247253 16 2 33
1009572 17 0 196
577104 17 0 25
1112696 17 1 6
316376 17 1 9
181177 17 2 10
747096 17 0 134
828759 17 0 198
521984 17 1 30007
155390 17 2 12
453542 17 0 5
456677 17 2 10
1234485 17 0 16
834611 18 0 321
634615 18 0 3
236408 18 2 4
986243 18 2 111
361468 18 0 185
237229 18 0 22
570881 19 1 23
339296 19 0 5
1017097 19 2 4
266362 19 0 18
702455 19 0 67
631994 19 0 12
746176 19 0 35
710018 19 0 21
535071 19 2 3002
1088693 19 0 12
1363706 19 0 107
308749 19 0 25
694990 20 0 8
683607 20 0 13
304600 20 1 232
575785 20 1 29
623795 20 1 77
456753 20 1 503
212543 20 1 214
831796 20 1 7640
498963 20 2 101
916893 20 1 78
1003343 20 1 321
943465 20 1 12
1143270 21 1 205
1086766 21 1 2624
853674 21 2 2978
1267115 21 0 3
115662 21 0 4
992242 21 1 16
1359743 21 0 76
916646 21 0 66
1108301 21 1 213
542023 21 0 104
845139 21 1 568
165331 21 2 222
1333464 21 1 34
105830 21 1 159
1142532 21 1 6
1225565 22 0 18
17476 22 0 37
582438 22 0 173
403909 22 0 3
1148975 22 1 93
718023 22 1 782
819362 22 0 74
376002 22 1 272
728311 22 0 35
543729 23 1 439
414046 23 0 176
1237852 23 1 61
1200547 23 1 230
1102043 23 4 2
839240 23 2 34
881317 23 0 13
428280 23 2 32
221205 23 0 27
125669 23 0 449
749438 23 0 361
250774 23 1 41
1078231 23 2 779
195033 23 0 196
860856 23 2 55
1090886 23 0 9
1361764 23 1 436
826305 23 1 13
37247 24 3 10
1089855 24 3 1
518147 24 3 1
972030 24 0 117
1101192 24 3 1
253770 24 0 224
1081788 24 3 1
990981 24 4 15
527858 24 3 1
1351002 24 0 222
1273942 24 0 450
143847 24 1 497
393835 24 1 269
303031 25 1 529
412644 25 2 10
952113 25 0 24
891413 25 0 4
524815 25 0 8
1060055 25 0 12
914856 25 0 191
440088 25 1 1088
820224 25 1 30
295970 25 3 1
444978 25 1 236
1048014 25 7 7691
942923 26 2 7
446103 26 2 38
1116264 26 0 7
671727 26 0 5
977929 26 1 334
515383 26 0 117
1049624 26 1 324
1282156 26 1 144
898791 26 0 8
1119633 26 2 314
808465 26 1 1096
1344734 26 0 17
890940 26 0 15
670244 27 1 304
1104357 27 0 626
854387 27 0 18
1179929 27 0 6
960590 27 1 204
1052675 27 0 60
135676 27 1 28
992717 27 0 82
887323 27 1 5
185977 28 0 9
215762 28 1 165
1128135 28 0 8
415834 28 2 90
1073612 28 1 453
964305 28 5 266
1290299 28 0 35
723521 28 1 3062
1120625 28 1 93
903714 28 1 12
1126628 28 4 7
4633 29 2 3
683030 29 0 732
107723 29 0 7750
547200 29 1 34
1267438 29 0 8
1126841 29 0 2
1337172 29 4 3
1349263 29 0 10
116969 29 2 1529
349589 29 7 9808
390308 29 3 1059
618389 29 0 8
1193088 29 5 266
769660 30 5 1128
1209775 30 0 18
1261604 30 5 257
40785 30 1 398
419727 30 1 47
629584 30 1 276
104612 30 2 137
1249856 30 1 13
545854 30 1 32
941203 30 1 79
1186905 30 0 931
1316799 1 1 200
1101619 1 2 0
887586 1 0 43
1145263 1 0 14
695139 1 1 22
811345 1 1 1305
698237 2 1 10
212256 2 2 139
1240280 2 1 5
883035 2 1 2708
417792 2 0 387
1130392 2 1 36
821081 3 3 485
718281 3 0 30
174181 3 1 28
1158348 3 0 1106
369348 3 2 573
918633 4 4 3
310235 4 0 0
1224716 4 1 138
1119443 4 1 622
1282244 4 0 25
927850 4 2 15
521488 4 0 265
433026 4 0 6
297203 5 1 8
770955 5 0 0
742429 5 0 269
1093114 5 0 59
648391 5 0 73
725681 5 0 7
810234 5 2 4
97104 6 1 74
1048394 6 1 140
1084338 6 0 2747
677040 6 2 4
1082040 6 1 2012
965582 6 1 281
27974 6 1 3
786253 6 2 7
164019 6 1 1785
978461 6 2 252
844595 6 0 4
967287 6 1 244
1191218 6 0 11
1300410 6 0 19
439382 6 0 12
155805 6 1 1722
919757 6 1 55
94516 7 1 12
261412 7 1 24
377380 7 0 446
1089450 7 0 1333
165585 7 2 9
533285 7 0 41
185804 7 1 22
331184 7 2 19
1166655 7 2 23
27379 8 0 25
698621 8 1 96
927239 8 1 91
733243 8 1 19
134699 8 1 14
1055497 8 1 105
946192 8 0 214
1224319 8 0 23
598844 9 2 270
1268495 9 2 11
914399 9 1 79
1069639 9 0 7
359346 10 4 8
422186 10 2 217
970154 10 0 8
11774 10 1 39
1318236 11 2 55
1255152 11 4 53
701962 11 6 239
1362762 11 2 0
1195379 11 6 2
1307427 11 0 19
514288 11 2 244
977482 11 0 759
206630 11 0 2
1081395 11 2 66
261338 12 0 184
1062887 12 0 4
1262196 12 1 325
1156021 12 0 4
983676 12 0 39
31918 12 0 96
1247419 13 4 2
661972 13 4 3
524552 13 1 30
285467 13 0 687
803350 13 0 140
635388 13 1 47
1299916 13 1 78
37711 13 2 1041
593671 13 2 66
787195 13 1 23
789080 13 1 31
180790 13 0 10
816349 13 2 27
197027 13 0 143
834307 13 0 118
449190 13 1 1574
794629 13 2 294
1287831 13 1 111
398942 13 2 43
707309 13 0 2
1290646 14 0 10
987392 14 0 255
277726 14 0 188
1216127 14 1 0
80662 14 2 67444
1176174 14 2 74
953606 14 2 39
777500 14 0 15
883800 14 0 184
283348 14 1 1722
709595 14 0 0
575462 14 1 37
98701 14 1 82
389975 15 0 0
1338298 15 1 326
633094 15 2 66
1165260 15 1 28
189761 15 2 10
371777 15 2 0
1322306 15 2 274
1021138 15 0 1555
255577 15 0 18
703430 15 0 61
793587 15 0 25
1329957 15 1 27
1244658 15 1 4
860423 15 0 0
372749 15 0 44
179968 15 0 2
1014158 15 1 58
965491 15 0 0
111772 15 0 2
862044 15 4 3
226809 16 0 10
514930 16 1 77
1099043 16 1 10
708599 16 1 208
658518 16 0 15
625460 16 0 5
547289 16 0 20
1283012 16 0 44
453055 16 0 5
311286 16 2 7
867719 16 2 7
1166459 17 0 126
161323 17 2 60
99601 17 0 16
285011 17 0 50
429559 17 0 114
291112 17 0 16
1364690 17 0 14
1139304 18 2 128
159791 18 2 0
422147 18 0 173
980407 18 2 4
933999 18 2 8
1234591 18 2 69
1041956 18 1 177
1125405 18 1 2
419018 18 2 7
347226 19 2 13
1331502 19 2 11
607682 19 1 1207
776134 19 2 698
585830 19 3 34
1120951 19 0 45
86929 19 0 221
464849 19 0 111
100078 19 0 5
127402 20 1 15
859564 20 0 481
1230486 20 0 193
785626 20 1 162
581486 20 1 913
497866 20 0 1492
121416 20 1 5
1294069 20 0 57
964568 20 0 1071
1019561 21 0 618
117267 21 2 322
822955 21 1 9
470824 21 2 271
1243595 21 1 18
1106981 21 0 0
154771 21 2 561
348265 21 0 12
639626 21 2 6
1356654 21 1 183
379480 21 2 324
160269 21 0 40
424334 21 1 58
729708 21 2 15
1197222 22 2 242
18774 22 1 673
324742 22 4 192
85058 22 1 661
215932 22 1 26
327154 22 0 12
1080963 22 0 15
110564 22 1 0
922581 22 2 13
1338058 22 1 21
277963 22 1 8
1314870 22 1 160
977311 23 1 299
779719 23 6 1254
341015 23 1 127
888555 23 1 99
202058 23 1 449
569456 23 0 35
167588 23 0 15
622842 23 1 2
736108 24 3 1
1061092 24 3 1
317772 24 3 1
762199 24 3 1
1177146 24 0 4
818356 24 0 236
404053 24 3 223
537322 24 3 1
847514 24 3 83
1118337 24 1 196
722447 24 1 2
1048622 24 3 1
1251455 24 3 83
192799 24 2 242
572848 24 3 83
909955 24 3 1
1191234 24 0 271
518749 24 1 92
922554 24 1 3001
281967 24 3 223
101832 24 0 14
98784 24 3 83
254542 25 2 10
146082 25 2 3082
451885 25 0 23
723280 25 2 4
479969 25 0 31
106711 25 2 57501
174366 25 3 3371
52889 25 0 0
916166 25 2 0
532610 25 0 16
1316234 25 1 2938
115920 25 1 52
821090 26 1 59
551376 26 2 48
305176 26 0 13
438998 26 6 845
384317 26 1 78
20987 26 2 12
377825 26 0 21
1208816 26 2 38
785371 27 2 507
1203856 27 1 376
946409 27 1 6
451274 27 0 366
1062347 27 4 4
162373 27 2 140
295913 27 1 21
682013 27 0 15
130428 27 0 229
1309542 27 0 241
409974 27 0 15
838245 27 0 0
806374 28 0 97
49842 28 0 40
1196429 28 0 17
1181241 28 1 1223
402662 28 0 4
409744 28 0 13
4242 28 0 4
803872 28 0 25
1174545 28 2 4
189499 28 1 3183
1134888 28 0 6
1060987 29 0 2
214798 29 0 2
35900 29 1 6
985173 29 0 14
416936 29 2 4
1115727 29 0 9
1025864 29 2 19
1040245 29 0 27
274117 29 0 41
856419 29 0 146
525525 29 1 26
487264 29 0 179
773392 30 5 422
1059473 30 0 344
1140057 30 1 70
496742 30 1 30
998976 30 1 168
772276 30 0 37
1222865 30 1 19
192107 30 0 493
469580 30 5 1386
140252 30 0 10
544746 30 1 629
804102 30 2 270
171244 30 2 191
766831 1 2 0
916946 1 0 12
7456 1 1 40
1176606 1 1 357
1286707 1 0 12
220568 1 1 154
1063066 1 2 114
645260 1 0 1493
173541 1 0 84
776775 2 2 10
202558 2 1 311
77569 2 1 237
826104 2 1 232
126984 2 0 30
264775 3 1 6
395572 3 0 0
1327276 3 0 55
564808 3 1 8330
1254511 3 1 20
1092524 3 1 9
253220 3 0 15
679127 4 0 7
1261217 4 2 156
662921 4 0 149
56251 4 2 15
1119775 4 1 46
55866 4 0 449
1268483 4 2 2
1132717 4 1 12
574961 5 0 4
131443 5 0 0
246379 5 0 19
767990 5 2 2
178383 5 0 26
1151446 5 0 12
680210 5 1 39
579074 5 1 6484
1077073 5 2 179
47347 5 0 412
183381 5 1 62
515467 5 0 5078
82347 6 1 60
848760 6 1 117
924741 6 0 0
672841 6 0 9
1126007 6 1 1725
511815 6 0 27
1115835 6 0 0
975409 6 0 71
408245 6 2 100
282869 7 0 1041
1358964 7 0 6
1286265 7 4 4
128037 7 0 4
964945 7 0 8
374788 7 1 38
88115 7 0 88
524383 7 0 293
1145218 7 0 3
1093370 7 5 2678
194207 7 2 38
150467 8 0 9
148390 8 1 48
1362912 8 0 118
72886 8 7 3069
369487 8 2 308
458054 8 0 101
110387 8 1 1920
635699 8 0 108
1257356 8 0 81
1295120 9 5 238
1026836 9 0 7
360061 9 1 0
1252088 9 0 109
1094032 9 1 0
451760 9 2 10
946866 10 1 13
403294 10 0 185
687367 10 6 1273
738175 10 1 226
1130130 11 0 0
430335 11 0 1033
424438 11 1 6111
463129 11 2 6
811542 11 0 31
654794 11 0 2
708876 11 1 14
363010 11 0 93
1225983 11 0 201
485763 11 0 8
186523 11 1 0
1280293 11 2 0
7346 12 0 21
945661 12 1 43
1024051 12 0 130
436640 12 2 217
7245 12 0 186
551405 12 2 13
56779 12 1 577
802516 12 2 27
121548 12 0 430
1098715 12 1 51
691735 12 2 10
170133 12 0 18
72225 13 1 2
1277946 13 0 15
41685 13 9 863
772328 13 0 12
1059256 13 0 33
510293 13 2 70
201938 13 1 94
114259 13 1 3
1274937 13 0 91
930834 13 2 436
765352 13 1 12
1177366 13 2 19
845596 13 2 22
440113 13 0 7
586588 13 1 38
1139180 13 1 43
512297 14 2 0
786618 14 0 7
187302 14 2 132
243314 14 0 5
1142748 14 0 21
337200 14 1 2076
1301449 14 0 28
1044652 14 0 23
1173496 14 0 410
3882 14 6 10
804553 15 2 11
1364196 15 0 17
348961 15 0 13
1324683 15 1 6
1364135 15 0 14
756567 15 1 96
1092965 15 2 1324
1363614 16 0 10
1104927 16 2 10
441503 16 2 15
590041 16 0 48
285902 16 7 9088
1189232 16 0 27
882222 16 2 298
1000078 16 0 494
388843 16 0 21
757369 16 0 12
1020201 16 0 164
1353615 17 0 7
344835 17 0 0
269291 17 1 17990
1253998 17 0 6
1343262 17 1 5821
530285 17 0 30
1205776 18 2 8
480768 18 0 35
786679 18 0 3
1269743 18 0 94
34161 18 0 29
1191527 18 0 122
610966 18 8 2
615799 18 1 41
305042 18 0 12
801322 18 0 4
116862 18 0 1364
553948 18 2 8
1129824 18 0 5
670410 18 0 745
1352196 19 1 47
752665 19 1 2
1302429 19 0 8
733109 19 2 8
576397 19 0 10
201342 19 0 66
417501 19 0 90
38419 20 0 12
721657 20 0 14
915180 20 0 0
820067 20 0 17
364943 20 2 4
640908 20 0 153
36934 20 2 0
1209993 20 1 191
526763 20 0 26
492186 20 6 1420
615907 21 0 2
204627 21 1 22
83935 21 0 8
1103455 21 2 35
642638 21 0 10
110588 21 1 10
1128609 21 0 12
1315275 21 2 0
1095300 21 1 222
782282 21 1 5041
189046 21 1 0
389026 21 1 13
1015811 21 1 2
950396 21 0 4
1102310 21 5 2862
778973 22 0 20
828677 22 5 1087
1279344 22 2 890
567009 22 0 102
958623 22 1 47
1363815 22 0 10
411707 22 0 27
1004939 22 1 225
568499 22 0 119
131273 22 0 34
1334734 22 2 33818
382752 22 2 506
857525 22 2 2646
1210359 22 0 474
593053 22 0 8
135841 22 2 19
416429 23 0 1733
421664 23 1 93
1269138 23 1 56
639311 23 0 248
1013896 23 1 78
728708 23 1 564
742288 23 1 137
8086 23 1 294
151556 24 0 144
1159270 24 0 0
941619 24 3 1
205257 24 3 1
58051 24 3 1
1128386 24 1 72213
1065866 24 3 1
113685 24 2 386
54578 24 3 83
287777 24 0 178
780565 24 1 23
513769 24 2 2
909177 24 3 1
1193686 24 1 552
131288 24 0 94
278291 24 1 28
554335 24 0 25
5102 24 1 1383
1238260 24 1 92
187396 24 1 567
103006 24 1 476
318983 24 3 223
577448 24 2 6
174944 24 3 83
71604 24 0 2
845031 24 0 21
361315 25 2 245
1239168 25 2 47
705958 25 1 202
192666 25 2 10
926298 25 0 15
1345612 25 5 363
475210 26 0 525
562715 26 5 266
116508 26 0 14
665592 26 2 89
408756 26 1 7
1107925 26 1 28
409124 27 2 71
16159 27 1 77
1076604 27 1 35
275406 27 1 3
728200 27 3 4779
831096 27 0 293
200854 27 0 42
454713 27 1 439
344445 27 1 2
344744 27 0 14
847833 27 0 46
926444 27 1 48
309169 27 0 8
347271 27 0 57
71127 27 1 74
615839 27 0 42
919914 27 0 51
1115489 27 0 28
306924 27 2 217
243100 27 0 469
590597 28 2 202
1328334 28 0 365
1173944 28 2 79
616423 28 0 224
1253526 28 0 49
451130 28 0 90
1054915 28 1 208
395379 28 0 93
474094 28 1 30
1238769 29 0 4
479237 29 0 51
399885 29 0 141
649015 29 1 96
710736 29 0 56
1031144 29 0 925
490855 29 1 7
821132 29 2 158
17412 29 2 245
7702 29 1 159
770496 29 0 2157
995326 29 2 26
1106417 29 1 4
512376 29 0 7
735787 29 0 23
1210178 29 1 23
1233018 29 0 80
1259580 29 1 27
1002702 29 2 7
723400 30 0 15
962702 30 1 29
577954 30 1 220
715243 30 0 9
1236459 30 1 5
957369 30 2 13
438414 30 0 149
353575 30 2 1172
1213732 30 1 46
623199 30 0 2728
827237 30 2 7
52650 30 1 154
1035025 30 0 145
975206 30 1 311
1235714 30 1 144
61469 30 2 2840
183420 1 0 105
35946 1 2 4
399995 1 0 6
793656 1 6 861
807238 1 0 7
1245877 1 0 566
1248718 1 4 114
650367 1 0 15
5563 2 1 25
1181784 2 0 9
367707 2 1 55
312230 2 0 32
980659 2 2 6
452639 3 0 26
141294 3 0 46
477244 3 1 619
823593 3 1 16
572255 3 4 7
875534 3 2 85
640888 3 0 3
1004349 3 0 29
906109 3 1 114
653442 4 1 32
976022 4 2 96
996463 4 1 34
649865 4 0 8
591958 4 2 179
824089 4 0 10
1324695 4 1 5
373792 5 3 4706
910058 5 0 14799
1149473 5 0 949
916342 5 0 132
561494 5 2 36
500408 5 1 361
1326501 5 1 145
473975 6 1 502
1169450 6 2 250
701105 6 1 1961
1304861 6 0 50
1253447 6 0 15
1034065 6 0 95
961149 6 1 17
646008 7 1 335
1202596 7 1 696
189014 7 0 270
214956 7 1 20
1228420 7 0 190
293229 7 0 18
928652 7 1 14
115479 7 0 0
443944 7 0 4
1172893 7 1 38
939044 7 7 2654
344553 7 1 3
502554 8 0 811
622447 8 2 2
606302 8 0 10
1196533 8 1 98
278945 8 1 134
28587 8 1 10
1308990 8 0 8
592493 8 2 909
1312558 8 0 292
631877 8 1 40
403437 8 0 19
304579 9 2 0
286006 9 1 35
253277 9 1 104
654279 10 1 20
1235945 10 1 56
592427 10 1 58
1091218 10 1 2054
688693 10 0 13
726865 10 1 15
811685 10 0 9
36246 10 0 113
1086455 10 1 32
429405 10 0 35
199075 10 2 57
738048 10 2 15
533050 10 2 23
616124 10 0 29
296920 10 0 7323
654732 10 0 132
449477 10 1 27
892960 11 1 12
462208 11 5 748
146552 11 1 259
1139573 11 0 96
885522 11 1 12
204163 11 0 611
91221 11 1 59
650250 11 1 2121
211838 11 1 761
1246971 11 0 0
942876 11 1 193
664078 11 1 2
1179408 11 0 63
776438 12 3 1352
635442 12 0 170
130023 12 0 2013
535453 12 0 22
970351 12 2 405
653349 12 2 8
262430 12 0 96
552056 12 1 1220
449678 12 2 128
72371 12 2 46
259488 13 0 3
417256 13 1 34
972189 13 0 565
170239 13 2 29
342798 13 1 39
593523 13 0 182
82103 13 1 318
86409 13 1 540
963045 13 0 62
598286 13 2 52
63666 13 0 18
685557 13 0 4
826051 14 1 71
865957 14 0 359
624966 14 1 5868
86265 14 0 28
167926 14 9 802
205410 14 5 882
1131346 14 4 507
220966 14 0 23
1088341 14 1 33
1271550 14 1 38
464101 14 0 413
996080 14 1 190
714586 14 1 556
1021978 14 0 10
983103 14 4 66
928899 15 0 297
1365151 15 0 43
77616 15 0 3
972116 15 0 36
677954 15 0 56
1357227 15 0 11
624883 15 2 12
832048 15 1 59
324839 16 0 56
497070 16 0 34
459417 16 1 4
1174932 16 1 28
1220957 16 1 10
1339425 16 1 3
1147951 16 0 38
1332548 17 0 2
66881 17 2 0
775644 17 0 51
755548 17 2 3479
490772 17 0 524
1119892 17 0 6
117329 18 0 82
1257566 18 1 792
647980 18 2 9
740655 18 3 1189
444378 18 0 24
257253 18 1 341
1152912 19 6 3485
249251 19 0 16
1180720 19 0 3471
1046052 19 2 104
521815 19 0 25
18799 19 0 660
504167 19 0 49
482231 19 1 421
1316242 19 1 147
458508 19 6 2050
1131018 19 0 7
478773 19 1 236
157891 19 1 390
572062 19 1 4792
1315707 19 4 435
421612 19 1 19
745107 20 0 5
1003879 20 1 2544
882882 20 1 20
908567 20 2 13
537297 20 1 53
42480 20 2 8
1296011 20 0 243
1169333 20 0 47
551202 20 0 37
452268 21 1 68
903851 21 0 20
1250124 21 0 198
1005988 21 0 85
281083 21 1 24
851677 21 0 32
1046038 21 1 1036
385852 21 1 111
402714 21 2 0
581282 21 2 9
1130216 21 1 58
1018704 21 0 17
661504 21 0 20
749103 21 0 7
297721 22 0 0
632693 22 1 2046
475499 22 1 95
73403 22 7 1716
732011 22 1 368
595576 22 1 106
1006498 22 0 19
278705 22 1 6
519513 22 4 25
991002 22 1 45
382263 22 0 36
1267159 22 1 299
1215345 22 0 17
754181 22 0 37
927969 22 2 43
737585 22 0 181
581311 22 1 80
1360488 22 2 432
1022369 22 0 295
733063 22 0 22
968558 22 0 39
1163029 22 1 311
836711 23 1 1956
824706 23 0 112
485138 23 2 119
237135 23 0 2
1167540 23 2 68408
659345 23 0 24
951316 23 2 2
677520 23 0 442
1068507 23 1 637
407165 24 3 1
262949 24 3 1
1060931 24 3 1
1052058 24 1 17
42110 24 3 1
1197174 24 0 32
196850 24 0 10
737169 24 1 681
298331 24 3 1
653573 24 2 77
395479 24 3 1
1121893 24 3 1
462329 24 3 1
788659 24 2 10
104158 25 0 1645
617463 25 0 26
1207790 25 0 393
1113332 25 1 11
1102091 25 1 136
208208 25 1 274
1116436 25 1 1029
1067718 25 0 7
704159 26 0 26
1124882 26 0 9
85650 26 3 266
478857 26 0 342
638325 26 1 227
1235100 26 0 69
245656 26 2 12
735506 26 2 48
730139 26 0 264
508601 26 0 1164
230454 27 2 39
996275 27 3 1183
1160482 27 0 260
1081538 27 1 6879
912071 27 1 34
345232 27 2 0
7388 27 0 400
1023684 27 2 25
1334550 27 0 76
1283721 27 1 9
917167 27 0 7
1185234 28 1 95
1299476 28 0 48
340752 28 0 113
1030644 28 0 745
333995 28 1 8
835986 28 0 16
992610 28 0 745
884830 28 2 250
905291 28 1 8197
172171 29 2 404
372764 29 0 134
991904 29 2 4
351038 29 0 1361
204594 29 0 32
728747 29 0 57
220084 29 0 0
437134 29 0 35
1278716 29 1 5
600374 29 0 9
607405 29 1 415
1224044 30 3 220
364338 30 0 13
541344 30 0 380
27560 30 0 2
331822 30 0 70
39505 30 0 35
698311 30 1 15
175047 30 1 95
729610 30 0 255
691630 1 1 333
1366121 1 0 833
685691 1 0 28
345617 1 0 9
664431 1 2 4
475148 2 1 2
858149 2 0 28
1035519 2 2 2
920047 2 0 56
1174212 2 0 81
862830 2 1 231
1122432 2 0 69
510625 2 0 0
765102 2 1 17
272313 2 5 1104
478383 2 1 65
29208 2 2 359
577020 2 1 388
607860 2 0 15
949577 3 2 2
1314464 3 0 270
754526 3 1 35
842757 3 1 32
1119056 3 0 191
278292 4 0 1018
85095 4 0 231
1099278 4 0 93
967640 4 0 202
113540 4 0 7
1235615 4 1 412
618304 4 0 141
152677 5 2 6
818579 5 0 43
741006 5 2 8
993362 5 0 30
976539 5 1 95
521860 5 0 7
87711 5 0 19
404475 5 0 82
1239651 5 1 753
369556 5 1 5246
552329 5 0 140
267326 5 1 168
811188 5 4 0
579284 6 1 2490
1275127 6 1 78
531985 6 1 1031
1167674 6 2 107
1133940 6 0 0
1340028 6 0 14
517030 6 1 138
132514 6 2 18
851207 6 2 4
651189 7 1 6
843968 7 0 21
598467 7 0 95
1086207 7 1 133
545945 7 0 249
1307807 7 0 29
666283 7 0 9
733862 8 2 6
1362326 8 0 0
481699 8 1 283
1083754 8 0 2
647565 8 1 16
823749 8 2 100
128060 8 0 14
422551 8 0 355
333595 8 0 0
664677 9 1 51
